WELL_ID	WELL_TYPE	WELL_DEPTH_FT	APPROXIMATE_LATITUDE	APPROXIMATE_LONGITUDE	TOP_OF_SCREEN_FT	SCREEN_LENGTH_FT	SOURCE	SOURCE_NAME	OTHER_NAMES
SFU-09	MUNICIPAL	320	37.56241667	-121.9795556	220	80	USGS	SFU-09	SFU-09
SFU-10	MUNICIPAL	465	37.56161111	-121.9801111	189	266	USGS	SFU-10	SFU-10
SF-36	MUNICIPAL	190	37.56197222	-121.9791944	100	80	USGS	SF-36	SF-36
SF-37	MUNICIPAL	200	37.56561111	-121.9781389	80	97	USGS	SF-37	SF-37
SF-34	MUNICIPAL	153	37.55125	-121.9665556	60	93	USGS	SF-34	SF-34
LUB-19	MUNICIPAL	0	33.15022222	-116.1115556	0	0	USGS	LUB-19	LUB-19
SCRV-07	MUNICIPAL	242	34.43166667	-119.2966389	92	140	USGS	SCRV-07	SCRV-07
SCRV-38	MUNICIPAL	644	34.44752778	-119.2189167	0	0	USGS	SCRV-38	SCRV-38
SCRV-04	MUNICIPAL	0	34.45311111	-119.19075	0	0	USGS	SCRV-04	SCRV-04
OV-27	MUNICIPAL	200	37.40308333	-118.3454722	100	100	USGS	OV-27	OV-27
OV-02	MUNICIPAL	126	37.17705556	-118.3053333	60	60	USGS	OV-02	OV-02
OV-03	MUNICIPAL	250	37.49536111	-118.3448056	50	200	USGS	OV-03	OV-03
OVU-12	MUNICIPAL	700	36.40847222	-117.91875	0	0	USGS	OVU-12	OVU-12
OVU-13	MUNICIPAL	130	36.45838889	-117.8518889	110	20	USGS	OVU-13	OVU-13
OV-06	MUNICIPAL	196	36.946	-118.239	155	41	USGS	OV-06	OV-06
OV-05	MUNICIPAL	0	36.57827778	-118.0659722	0	0	USGS	OV-05	OV-05
OV-07	MUNICIPAL	650	36.83132176	-118.2456526	290	360	USGS	OV-07	OV-07
OVU-02	MUNICIPAL	280	37.17091667	-118.2396944	0	0	USGS	OVU-02	OVU-02
OV-14	MUNICIPAL	237	36.8121546	-118.193706	40	180	USGS	OV-14	OV-14
OVU-05	MUNICIPAL	47	36.73494444	-118.1495278	27	20	USGS	OVU-05	OVU-05
OVU-06	MUNICIPAL	48	37.14294444	-118.236	28	20	USGS	OVU-06	OVU-06
OVU-11	MUNICIPAL	91	37.37547222	-118.3759444	66	20	USGS	OVU-11	OVU-11
OV-36	MUNICIPAL	0	36.24038889	-117.9698333	0	0	USGS	OV-36	OV-36
SIERRA-SL-11	MUNICIPAL	300	37.3235	-118.5004444	50	230	USGS	SIERRA-SL-11	SIERRA-SL-11
OV-37	MUNICIPAL	400	37.36038889	-118.4481944	100	290	USGS	OV-37	OV-37
OV-39	MUNICIPAL	272	36.54497222	-118.0462778	55	217	USGS	OV-39	OV-39
OV-40	MUNICIPAL	775	36.45091667	-117.8970278	644	130	USGS	OV-40	OV-40
OVU-04	MUNICIPAL	138	36.73502778	-118.1495278	118	20	USGS	OVU-04	OVU-04
OVU-03	MUNICIPAL	78	36.69844444	-118.0618056	58	20	USGS	OVU-03	OVU-03
OV-31	MUNICIPAL	240	36.32127778	-118.0261944	150	30	USGS	OV-31	OV-31
OV-15	MUNICIPAL	202	36.76997222	-118.1253333	150	30	USGS	OV-15	OV-15
OV-01	MUNICIPAL	217	37.38261111	-118.4219167	0	0	USGS	OV-01	OV-01
OV-22	MUNICIPAL	650	36.80002778	-118.1920556	300	340	USGS	OV-22	OV-22
OV-13	MUNICIPAL	114	36.78347222	-118.2929444	69	40	USGS	OV-13	OV-13
OVU-08	MUNICIPAL	600	37.36191667	-118.3964722	150	450	USGS	OVU-08	OVU-08
OVU-07	MUNICIPAL	390	37.143	-118.236	330	40	USGS	OVU-07	OVU-07
OV-32	MUNICIPAL	125	36.49672222	-117.8781944	51	57	USGS	OV-32	OV-32
OV-33	MUNICIPAL	319	36.69830556	-118.0619444	258	40	USGS	OV-33	OV-33
OV-35	MUNICIPAL	290	36.89538889	-118.2603889	250	40	USGS	OV-35	OV-35
OV-19	MUNICIPAL	0	36.56711111	-118.0908056	0	0	USGS	OV-19	OV-19
OVU-10	MUNICIPAL	315	37.14391667	-118.2538611	275	40	USGS	OVU-10	OVU-10
OV-09	MUNICIPAL	0	37.28491667	-118.3881111	0	0	USGS	OV-09	OV-09
OV-08	MUNICIPAL	800	37.41252778	-118.6074167	240	560	USGS	OV-08	OV-08
OVU-01	MUNICIPAL	590	36.75658333	-118.1685	180	390	USGS	OVU-01	OVU-01
OV-24	MUNICIPAL	305	37.16594444	-118.2815833	120	180	USGS	OV-24	OV-24
OV-12	MUNICIPAL	126	36.59716667	-118.1877778	96	20	USGS	OV-12	OV-12
OV-34	MUNICIPAL	0	36.63511111	-118.16875	660	40	USGS	OV-34	OV-34
OV-17	MUNICIPAL	616	37.35519444	-118.3328056	47	275	USGS	OV-17	OV-17
OV-18	MUNICIPAL	642	37.66175	-118.4095278	210	430	USGS	OV-18	OV-18
OV-25	MUNICIPAL	390	36.60465562	-118.0711989	70	320	USGS	OV-25	OV-25
OV-30	MUNICIPAL	388	37.419651	-118.3267744	143	217	USGS	OV-30	OV-30
OV-11	MUNICIPAL	161	37.32522222	-118.5343611	121	40	USGS	OV-11	OV-11
OV-28	MUNICIPAL	150	37.52683333	-118.3672222	130	20	USGS	OV-28	OV-28
OV-29	MUNICIPAL	200	37.81961111	-118.4795278	180	20	USGS	OV-29	OV-29
OV-21	MUNICIPAL	255	36.72841667	-118.1475278	140	100	USGS	OV-21	OV-21
OV-20	MUNICIPAL	0	37.68066667	-118.4168333	0	0	USGS	OV-20	OV-20
OV-26	MUNICIPAL	128	37.35761111	-118.4375556	70	50	USGS	OV-26	OV-26
OVU-09	MUNICIPAL	41	37.14397222	-118.2537778	21	20	USGS	OVU-09	OVU-09
SCRV-16	MUNICIPAL	700	34.35613889	-119.0463056	260	440	USGS	SCRV-16	SCRV-16
SCRV-18	MUNICIPAL	420	34.28386111	-119.1520556	300	100	USGS	SCRV-18	SCRV-18
SCRV-09	MUNICIPAL	863	34.29697222	-119.1378611	703	160	USGS	SCRV-09	SCRV-09
SCRVU-03	MUNICIPAL	330	34.26969444	-119.1283889	100	220	USGS	SCRVU-03	SCRVU-03
SCRV-19	MUNICIPAL	107	34.38466667	-118.8821667	0	0	USGS	SCRV-19	SCRV-19
SCRV-36	MUNICIPAL	300	34.41258333	-118.7957778	0	0	USGS	SCRV-36	SCRV-36
SCRV-05	MUNICIPAL	300	34.40719444	-118.9276944	50	230	USGS	SCRV-05	SCRV-05
ESAC-FP-02	MUNICIPAL	650	39.73172222	-121.865	0	0	USGS	ESAC-FP-02	ESAC-FP-02
SCRV-28	MUNICIPAL	334	34.37886111	-118.9921944	105	135	USGS	SCRV-28	SCRV-28
SCRV-29	MUNICIPAL	252	34.22727778	-119.1751667	107	-107	USGS	SCRV-29	SCRV-29
SCRV-34	MUNICIPAL	920	34.3845	-118.9991944	500	420	USGS	SCRV-34	SCRV-34
SCRV-15	MUNICIPAL	670	34.34916667	-119.0712222	452	201	USGS	SCRV-15	SCRV-15
SDALLV-01	MUNICIPAL	200	33.33483333	-117.0114167	100	80	USGS	SDALLV-01	SDALLV-01
COLORU-06	MUNICIPAL	500	33.66463889	-114.6548056	160	320	USGS	COLORU-06	COLORU-06
COLORU-08	MUNICIPAL	0	33.57472222	-114.5845833	0	0	USGS	COLORU-08	COLORU-08
COLOR-09	MUNICIPAL	0	33.58797222	-114.6906389	0	0	USGS	COLOR-09	COLOR-09
COLOR-04	MUNICIPAL	90	33.4035856	-114.727209	30	60	USGS	COLOR-04	COLOR-04
COLOR-18	MUNICIPAL	600	33.61702778	-114.6878889	150	430	USGS	COLOR-18	COLOR-18
COLORU-03	MUNICIPAL	335	33.60641343	-114.6035679	310	-310	USGS	COLORU-03	COLORU-03
COLOR-08	MUNICIPAL	500	33.61244444	-114.7051389	140	340	USGS	COLOR-08	COLOR-08
COLORU-02	MUNICIPAL	454	33.60946895	-114.5682891	436	-436	USGS	COLORU-02	COLORU-02
COLOR-06	MUNICIPAL	505	33.61280215	-114.6032902	421	-421	USGS	COLOR-06	COLOR-06
COLOR-05	MUNICIPAL	610	33.61816667	-114.5794722	380	210	USGS	COLOR-05	COLOR-05
COLOR-10	MUNICIPAL	1000	33.52488771	-114.6619853	0	0	USGS	COLOR-10	COLOR-10
RED-23	MUNICIPAL	135	40.55841667	-122.2136944	100	35	USGS	RED-23	RED-23
NSAC-01	MUNICIPAL	185	40.13686111	-122.1263889	30	145	USGS	NSAC-01	NSAC-01
NAM-10	MUNICIPAL	84	38.89638889	-121.5698333	0	0	USGS	NAM-10	NAM-10
NSAC-U-05	MUNICIPAL	140	40.23408333	-122.2533056	100	40	USGS	NSAC-U-05	NSAC-U-05
ESAC-FP-01	MUNICIPAL	750	39.06163889	-121.5719167	580	140	USGS	ESAC-FP-01	ESAC-FP-01
ESAC-12	MUNICIPAL	375	39.59672222	-121.9783889	0	370	USGS	ESAC-12	ESAC-12
CAMP-ES-15	MUNICIPAL	480	39.76766667	-121.7815556	206	264	USGS	CAMP-ES-15	CAMP-ES-15
ESAC-03	MUNICIPAL	272	39.5025	-121.59375	110	40	USGS	ESAC-03	ESAC-03
WSAC-12	MUNICIPAL	456	39.20111111	-122.0206944	254	190	USGS	WSAC-12	WSAC-12
WSAC-08	MUNICIPAL	180	39.74308333	-122.1858333	56	114	USGS	WSAC-08	WSAC-08
WSAC-FP-02	MUNICIPAL	421	39.72791667	-122.2071944	0	0	USGS	WSAC-FP-02	WSAC-FP-02
S7-SAC-NA07	MUNICIPAL	132	38.62712663	-121.5605128	58	60	USGS	S7-SAC-NA07	S7-SAC-NA07
S7-SAC-NA18	MUNICIPAL	105	38.88222222	-121.6061111	90	15	USGS	S7-SAC-NA18	S7-SAC-NA18
S7-SAC-NA19	MUNICIPAL	147	38.90572222	-121.57525	120	27	USGS	S7-SAC-NA19	S7-SAC-NA19
NAM-01	MUNICIPAL	470	38.68577778	-121.5960556	0	0	USGS	NAM-01	NAM-01
NSAC-MW-01	MUNICIPAL	415	40.23408333	-122.2531667	160	235	USGS	NSAC-MW-01	NSAC-MW-01
ESAC-27	MUNICIPAL	135	39.15472222	-121.5926667	65	60	USGS	ESAC-27	ESAC-27
NSAC-11	MUNICIPAL	80	40.18558333	-122.1886944	0	0	USGS	NSAC-11	NSAC-11
NSAC-MW-03	MUNICIPAL	871	39.94558333	-122.0399444	760	90	USGS	NSAC-MW-03	NSAC-MW-03
WSAC-06	MUNICIPAL	0	39.774	-122.3546667	0	0	USGS	WSAC-06	WSAC-06
NAM-02	MUNICIPAL	375	38.6175	-121.4688889	112	216	USGS	NAM-02	NAM-02
WSAC-FP-03	MUNICIPAL	310	39.72791667	-122.2071944	0	0	USGS	WSAC-FP-03	WSAC-FP-03
ESAC-01	MUNICIPAL	278	39.01633333	-121.4358056	150	102	USGS	ESAC-01	ESAC-01
ESAC-15	MUNICIPAL	500	39.75883333	-121.8523889	200	280	USGS	ESAC-15	ESAC-15
ESAC-25	MUNICIPAL	570	39.76222222	-121.8062222	0	0	USGS	ESAC-25	ESAC-25
S7-SAC-NA12	MUNICIPAL	269	38.69408333	-121.6316389	258	11	USGS	S7-SAC-NA12	S7-SAC-NA12
ESAC-22	MUNICIPAL	90	39.32886111	-121.5345833	0	0	USGS	ESAC-22	ESAC-22
S7-SAC-NA13	MUNICIPAL	135	38.7785	-121.6019167	105	30	USGS	S7-SAC-NA13	S7-SAC-NA13
RICE-05	MUNICIPAL	35	39.54165278	-121.7077444	25	5	USGS	RICE-05	RICE-05
SAM-07	MUNICIPAL	308	38.58722222	-121.3125	180	122	USGS	SAM-07	SAM-07
ESAC-18	MUNICIPAL	560	39.72811111	-121.8094444	0	0	USGS	ESAC-18	ESAC-18
YOL-09	MUNICIPAL	0	38.66055556	-121.6119444	0	0	USGS	YOL-09	YOL-09
NSAC-13	MUNICIPAL	220	40.01011111	-122.0837778	100	120	USGS	NSAC-13	NSAC-13
S7-SAC-NA21	MUNICIPAL	200	38.64622222	-121.5661944	160	40	USGS	S7-SAC-NA21	S7-SAC-NA21
NSAC-02	MUNICIPAL	85	40.10713889	-122.1075556	0	0	USGS	NSAC-02	NSAC-02
NSAC-16	MUNICIPAL	307	40.02180556	-122.0981389	90	217	USGS	NSAC-16	NSAC-16
NSAC-MW-02	MUNICIPAL	369	39.94558333	-122.0399444	164	195	USGS	NSAC-MW-02	NSAC-MW-02
WSAC-05	MUNICIPAL	236	39.81383333	-122.3287222	136	100	USGS	WSAC-05	WSAC-05
NSAC-15	MUNICIPAL	260	40.08116667	-122.0965556	130	70	USGS	NSAC-15	NSAC-15
ESAC-04	MUNICIPAL	200	39.78038889	-121.9548889	140	60	USGS	ESAC-04	ESAC-04
ESAC-33	MUNICIPAL	335	39.49522222	-121.5527778	0	0	USGS	ESAC-33	ESAC-33
SAM-12	MUNICIPAL	0	38.58522222	-121.4790833	0	0	USGS	SAM-12	SAM-12
SAM-08	MUNICIPAL	298	38.56638889	-121.3597222	220	-220	USGS	SAM-08	SAM-08
ESAC-13	MUNICIPAL	355	39.93986111	-122.0588611	0	0	USGS	ESAC-13	ESAC-13
ESAC-08	MUNICIPAL	108	39.44755556	-121.9868333	68	40	USGS	ESAC-08	ESAC-08
WSAC-24	MUNICIPAL	185	39.00277778	-122.0094167	0	0	USGS	WSAC-24	WSAC-24
ESAC-07	MUNICIPAL	220	39.44205556	-121.6055833	80	140	USGS	ESAC-07	ESAC-07
WSAC-07	MUNICIPAL	200	39.744	-122.0141389	71	129	USGS	WSAC-07	WSAC-07
WSAC-25	MUNICIPAL	0	38.79191667	-121.7625	0	0	USGS	WSAC-25	WSAC-25
YOLFP-12	MUNICIPAL	857	38.52802778	-121.8029167	822	20	USGS	YOLFP-12	YOLFP-12
ESAC-29	MUNICIPAL	215	38.79319444	-121.6885833	0	0	USGS	ESAC-29	ESAC-29
WSAC-21	MUNICIPAL	258	38.93477778	-122.0174167	208	40	USGS	WSAC-21	WSAC-21
YOL-03	MUNICIPAL	1450	38.53194444	-121.7555556	1264	168	USGS	YOL-03	YOL-03
COS-07	MUNICIPAL	160	38.33269075	-121.2618925	0	0	USGS	COS-07	COS-07
S7-SAC-SA03	MUNICIPAL	290	38.27141667	-121.5318333	250	40	USGS	S7-SAC-SA03	S7-SAC-SA03
SUI-03	MUNICIPAL	225	38.20433333	-121.8746111	60	20	USGS	SUI-03	SUI-03
S7-SAC-C03	MUNICIPAL	280	38.41186111	-121.2102222	250	50	USGS	S7-SAC-C03	S7-SAC-C03
YOL-01	MUNICIPAL	470	38.68680556	-121.7663056	210	250	USGS	YOL-01	YOL-01
YOL-13	MUNICIPAL	188	38.66952778	-121.9964444	0	0	USGS	YOL-13	YOL-13
YOL-04	MUNICIPAL	270	38.52191667	-121.9647222	160	110	USGS	YOL-04	YOL-04
S7-SAC-SA07	MUNICIPAL	227	38.43334444	-121.5152028	205	22	USGS	S7-SAC-SA07	S7-SAC-SA07
YOLFP-13	MUNICIPAL	456	38.54722222	-121.7782222	258	188	USGS	YOLFP-13	YOLFP-13
SOL-06	MUNICIPAL	244	38.24055556	-121.5111111	228	12	USGS	SOL-06	SOL-06
SOL-05	MUNICIPAL	104	38.41740957	-121.5291217	0	0	USGS	SOL-05	SOL-05
S7-SAC-C01	MUNICIPAL	525	38.37597222	-121.2950278	159	366	USGS	S7-SAC-C01	S7-SAC-C01
NSJ-QPC-11	MUNICIPAL	0	38.34313889	-121.1625	0	0	USGS	NSJ-QPC-11	NSJ-QPC-11
YOL-07	MUNICIPAL	157	38.64055556	-121.76375	0	0	USGS	YOL-07	YOL-07
COS-04	MUNICIPAL	660	38.24186111	-121.2913889	180	470	USGS	COS-04	COS-04
COS-06	MUNICIPAL	117	38.19102778	-121.3216111	117	-117	USGS	COS-06	COS-06
SOL-10	MUNICIPAL	600	38.49	-121.8891667	120	480	USGS	SOL-10	SOL-10
YOL-11	MUNICIPAL	349	38.69325	-121.8351667	0	0	USGS	YOL-11	YOL-11
SOL-07	MUNICIPAL	335	38.16280556	-121.6033611	95	-95	USGS	SOL-07	SOL-07
WSAC-16	MUNICIPAL	332	38.79545728	-121.7205193	313	-313	USGS	WSAC-16	WSAC-16
SAM-01	MUNICIPAL	201	38.46777778	-121.4302778	91	-91	USGS	SAM-01	SAM-01
S-MS-SV31	MUNICIPAL	125	36.41052778	-121.2826389	0	0	USGS	S-MS-SV31	S-MS-SV31
ULASFU-04	MUNICIPAL	800	34.23208333	-118.4107778	400	380	USGS	ULASFU-04	ULASFU-04
S-MS-SV16	MUNICIPAL	165	36.20738889	-121.1486111	120	40	USGS	S-MS-SV16	S-MS-SV16
S-MS-SV29	MUNICIPAL	84	36.18994444	-121.0689444	70	10	USGS	S-MS-SV29	S-MS-SV29
MSSV-06	MUNICIPAL	220	36.18836111	-121.1253056	160	60	USGS	MSSV-06	MSSV-06
MSSV-05	MUNICIPAL	190	36.18761111	-121.0766111	140	40	USGS	MSSV-05	MSSV-05
S-MS-SV11	MUNICIPAL	410	36.31966667	-121.3133889	370	40	USGS	S-MS-SV11	S-MS-SV11
MSSV-15	MUNICIPAL	200	36.38575	-121.2566111	60	120	USGS	MSSV-15	MSSV-15
MSSV-01	MUNICIPAL	251	35.95805556	-120.8634444	0	0	USGS	MSSV-01	MSSV-01
S-MS-SV17	MUNICIPAL	160	36.39319444	-121.3648333	100	60	USGS	S-MS-SV17	S-MS-SV17
S-MS-SV23	MUNICIPAL	300	36.42980556	-121.3635556	0	0	USGS	S-MS-SV23	S-MS-SV23
MSSV-18	MUNICIPAL	0	36.41775	-121.3125278	0	0	USGS	MSSV-18	MSSV-18
S-MS-SV25	MUNICIPAL	275	36.26438889	-121.1838056	115	105	USGS	S-MS-SV25	S-MS-SV25
S-MS-SV24	MUNICIPAL	670	36.32830556	-121.2604167	550	100	USGS	S-MS-SV24	S-MS-SV24
MSSV-07	MUNICIPAL	212	36.20166667	-121.1332778	130	72	USGS	MSSV-07	MSSV-07
MSSV-02	MUNICIPAL	130	36.01372222	-120.91525	80	50	USGS	MSSV-02	MSSV-02
MSSV-19	MUNICIPAL	830	36.47122222	-121.3777222	500	316	USGS	MSSV-19	MSSV-19
MSSV-11	MUNICIPAL	883	36.31769444	-121.2725556	313	550	USGS	MSSV-11	MSSV-11
S-MS-SV27	MUNICIPAL	130	36.01372222	-120.91525	80	50	USGS	S-MS-SV27	S-MS-SV27
S-MS-SV15	MUNICIPAL	180	36.00680556	-120.9182222	100	80	USGS	S-MS-SV15	S-MS-SV15
S-MS-SV30	MUNICIPAL	200	36.33811111	-121.2291667	0	0	USGS	S-MS-SV30	S-MS-SV30
MSSV-03	MUNICIPAL	140	36.10730556	-121.0102222	90	50	USGS	MSSV-03	MSSV-03
MSSV-08	MUNICIPAL	0	36.24158333	-121.1163889	0	0	USGS	MSSV-08	MSSV-08
MSMB-43	MUNICIPAL	0	36.50241667	-121.4408056	0	0	USGS	MSMB-43	MSMB-43
MSSV-12	MUNICIPAL	0	36.33969444	-121.2768333	0	0	USGS	MSSV-12	MSSV-12
MSSV-13	MUNICIPAL	210	36.34177778	-121.2931667	140	60	USGS	MSSV-13	MSSV-13
MSSV-10	MUNICIPAL	0	36.27538889	-121.189	0	0	USGS	MSSV-10	MSSV-10
MSSV-09	MUNICIPAL	275	36.26438889	-121.1838056	115	105	USGS	MSSV-09	MSSV-09
MSSV-14	MUNICIPAL	235	36.37483333	-121.2798056	106	126	USGS	MSSV-14	MSSV-14
MSSV-17	MUNICIPAL	0	36.40494444	-121.3559444	0	0	USGS	MSSV-17	MSSV-17
SCRC-H13	MUNICIPAL	980	34.79905556	-120.3303889	290	670	USGS	SCRC-H13	SCRC-H13
SCRC-H06	MUNICIPAL	345	34.816	-120.4415833	215	120	USGS	SCRC-H06	SCRC-H06
SCRC-H12	MUNICIPAL	645	34.74877778	-120.2311667	105	540	USGS	SCRC-H12	SCRC-H12
SCRC-B10R	MUNICIPAL	NA	34.74072222	-120.2703333	NA	NA	USGS	SCRC-B10R	SCRC-B10R
SCRC-H15	MUNICIPAL	1263	34.75636111	-120.1286667	448	805	USGS	SCRC-H15	SCRC-H15
SCRC-B10	MUNICIPAL	490	34.74075	-120.2703611	190	320	USGS	SCRC-B10	SCRC-B10
SCRC-H07	MUNICIPAL	390	34.77291667	-120.4564722	200	-200	USGS	SCRC-H07	SCRC-H07
SCRC-U03	MUNICIPAL	600	34.75813889	-120.4164722	300	290	USGS	SCRC-U03	SCRC-U03
SCRC-B07	MUNICIPAL	500	34.74502778	-120.2923611	100	400	USGS	SCRC-B07	SCRC-B07
ULASFU-05	MUNICIPAL	610	34.23322222	-118.3819167	310	290	USGS	ULASFU-05	ULASFU-05
ULASF-09	MUNICIPAL	184	34.19205556	-118.2296944	50	120	USGS	ULASF-09	ULASF-09
USAWS-11	MUNICIPAL	380	33.75805556	-117.1807778	80	260	USGS	USAWS-11	USAWS-11
ULASFU-06	MUNICIPAL	800	34.21255556	-118.4033889	370	400	USGS	ULASFU-06	ULASFU-06
ULASF-05	MUNICIPAL	594	34.19405556	-118.4159444	195	383	USGS	ULASF-05	ULASF-05
ULASF-08	MUNICIPAL	400	34.15811111	-118.2863056	200	180	USGS	ULASF-08	ULASF-08
ULASF-07	MUNICIPAL	359	34.19108333	-118.3449722	109	240	USGS	ULASF-07	ULASF-07
ULASF-10	MUNICIPAL	930	34.18177778	-118.3685833	268	626	USGS	ULASF-10	ULASF-10
ULASFU-03	MUNICIPAL	268	34.11152778	-118.2490556	100	153	USGS	ULASFU-03	ULASFU-03
ULASFU-02	MUNICIPAL	196	34.22144444	-118.2513333	110	86	USGS	ULASFU-02	ULASFU-02
ULASF-12	MUNICIPAL	199	34.13730556	-118.2696389	84	90	USGS	ULASF-12	ULASF-12
ULASG-07	MUNICIPAL	587	34.19505556	-118.1635	260	327	USGS	ULASG-07	ULASG-07
ULASFU-01	MUNICIPAL	267	34.20994444	-118.23975	138	110	USGS	ULASFU-01	ULASFU-01
ULASF-06	MUNICIPAL	490	34.15677778	-118.3506944	242	176	USGS	ULASF-06	ULASF-06
ULASF-03	MUNICIPAL	377	34.31066667	-118.4405556	250	105	USGS	ULASF-03	ULASF-03
ULASF-04	MUNICIPAL	800	34.23036111	-118.4130833	400	380	USGS	ULASF-04	ULASF-04
ULASF-02	MUNICIPAL	488	34.29391667	-118.4575278	230	205	USGS	ULASF-02	ULASF-02
CLABCB-19	MUNICIPAL	1010	34.00652778	-118.2154167	617	356	USGS	CLABCB-19	CLABCB-19
ULASGU-05	MUNICIPAL	1008	34.10180556	-118.064	360	648	USGS	ULASGU-05	ULASGU-05
ULASGU-04	MUNICIPAL	664	34.04255556	-118.0214167	178	222	USGS	ULASGU-04	ULASGU-04
ULASGU-03	MUNICIPAL	507	34.14238889	-117.9384444	280	220	USGS	ULASGU-03	ULASGU-03
CLABU-03	MUNICIPAL	414	34.01930556	-118.0601667	183	203	USGS	CLABU-03	CLABU-03
ULASGU-10	MUNICIPAL	264	34.01222222	-118.0675833	25	235	USGS	ULASGU-10	ULASGU-10
ULASGU-09	MUNICIPAL	600	34.09813889	-117.9784722	298	283	USGS	ULASGU-09	ULASGU-09
ULASG-14	MUNICIPAL	1000	34.12902778	-117.9434444	500	500	USGS	ULASG-14	ULASG-14
CLABCB-03	MUNICIPAL	520	33.97145219	-118.0876012	242	204	USGS	CLABCB-03	CLABCB-03
ULASG-15	MUNICIPAL	0	34.15188889	-117.9203056	115	225	USGS	ULASG-15	ULASG-15
ULASGU-08	MUNICIPAL	942	34.09858333	-118.0517222	292	626	USGS	ULASGU-08	ULASGU-08
ULASG-06	MUNICIPAL	712	34.02922222	-118.0536667	166	546	USGS	ULASG-06	ULASG-06
ULASG-05	MUNICIPAL	1290	34.05591667	-118.0021944	1013	262	USGS	ULASG-05	ULASG-05
ULASG-16	MUNICIPAL	414	34.11445292	-117.845616	157	76	USGS	ULASG-16	ULASG-16
ULASGU-11	MUNICIPAL	580	34.10552778	-117.96075	250	330	USGS	ULASGU-11	ULASGU-11
ULASG-01	MUNICIPAL	810	34.06913889	-117.8878056	670	120	USGS	ULASG-01	ULASG-01
ULASG-20	MUNICIPAL	500	34.08891667	-117.9456667	198	286	USGS	ULASG-20	ULASG-20
ULASG-19	MUNICIPAL	804	34.08608333	-118.0556944	260	544	USGS	ULASG-19	ULASG-19
ULASG-12	MUNICIPAL	600	34.09977778	-118.0228056	229	371	USGS	ULASG-12	ULASG-12
ULASG-22	MUNICIPAL	785	34.15341667	-118.0873611	380	385	USGS	ULASG-22	ULASG-22
ULASG-18	MUNICIPAL	700	34.17436111	-118.0968611	286	299	USGS	ULASG-18	ULASG-18
ULASG-21	MUNICIPAL	1152	34.11277778	-117.9154722	792	340	USGS	ULASG-21	ULASG-21
ULASG-09	MUNICIPAL	600	34.1285	-117.9760833	300	280	USGS	ULASG-09	ULASG-09
ULASG-04	MUNICIPAL	198	34.08658333	-118.0098889	128	65	USGS	ULASG-04	ULASG-04
USAWS-14	MUNICIPAL	1550	33.7725	-116.9462222	470	1060	USGS	USAWS-14	USAWS-14
S4-TUSK-KAW17	MUNICIPAL	141	36.36705556	-119.27775	141	0	USGS	S4-TUSK-KAW17	S4-TUSK-KAW17
USAWS-10	MUNICIPAL	360	33.77172222	-117.1891389	90	230	USGS	USAWS-10	USAWS-10
USAWS-13	MUNICIPAL	410	33.7355	-117.198	230	160	USGS	USAWS-13	USAWS-13
S3-MACK-K41	MUNICIPAL	0	36.53069444	-119.3540278	0	0	USGS	S3-MACK-K41	S3-MACK-K41
MADCHOW-04	MUNICIPAL	480	36.84488889	-119.8248056	180	290	USGS	MADCHOW-04	MADCHOW-04
S3-MACK-K25	MUNICIPAL	200	36.58086111	-119.7371111	160	40	USGS	S3-MACK-K25	S3-MACK-K25
S3-MACK-K17	MUNICIPAL	209	36.51897222	-119.8183611	160	49	USGS	S3-MACK-K17	S3-MACK-K17
MADCHOW-11	MUNICIPAL	780	37.09477778	-120.1474722	385	385	USGS	MADCHOW-11	MADCHOW-11
MADCHOW-27	MUNICIPAL	480	36.8185	-120.1735556	240	240	USGS	MADCHOW-27	MADCHOW-27
KINGFP-15	MUNICIPAL	208	36.68858333	-119.9165556	178	20	USGS	KINGFP-15	KINGFP-15
S4-TUSK-TLE21	MUNICIPAL	795	35.86672222	-119.0634722	367	428	USGS	S4-TUSK-TLE21	S4-TUSK-TLE21
S4-TUSK-KAW18	MUNICIPAL	220	36.40894444	-119.3126389	220	0	USGS	S4-TUSK-KAW18	S4-TUSK-KAW18
KING-12	MUNICIPAL	246	36.60758333	-119.4377778	126	120	USGS	KING-12	KING-12
S3-MACK-K32	MUNICIPAL	150	36.62035	-119.6634167	130	20	USGS	S3-MACK-K32	S3-MACK-K32
S3-MACK-M14	MUNICIPAL	400	36.96608333	-120.1562222	0	0	USGS	S3-MACK-M14	S3-MACK-M14
S4-TUSK-KAW15	MUNICIPAL	144	36.26761111	-119.2625	0	0	USGS	S4-TUSK-KAW15	S4-TUSK-KAW15
S3-MACK-K43	MUNICIPAL	160	36.54227778	-119.2336111	60	100	USGS	S3-MACK-K43	S3-MACK-K43
S3-MACK-K35	MUNICIPAL	248	36.83033333	-119.7838056	208	30	USGS	S3-MACK-K35	S3-MACK-K35
S3-MACK-M15	MUNICIPAL	420	37.00438889	-120.2041111	360	60	USGS	S3-MACK-M15	S3-MACK-M15
S3-MACK-K36	MUNICIPAL	231	36.86552778	-119.7521944	201	20	USGS	S3-MACK-K36	S3-MACK-K36
S3-MACK-K42	MUNICIPAL	160	36.44944444	-119.3247778	37.5	122.5	USGS	S3-MACK-K42	S3-MACK-K42
